INSCRI2	INSCRI	ANO	PRESF1	B1	B2	Q1	Q2	G1	G2	F1	F2	H1	H2	M1	M2	Q13	RED	FASE1	REDCORR	ENEM2
20001253662	1253662	2000	1	1	2	3	1	1	1	2	1	0	0	0	2	14	10	38	-1	70,48
20001253679	1253679	2000	1	1	0	0	1	1	0	2	2	0		0	3	10	11	36.4	-1	49,52
20001253686	1253686	2000	1	3	1	5	1	3	3	2	4	5	0	3	3	33	14.5	67.8	-1	104,76
20001253693	1253693	2000	1	3	1	3	2	3	2	4	3	3	0	2	5	31	15.5	68.2	-1	97,14
20001253709	1253709	2000	1	2	1	1	0	1	0	0	1	2		3	5	16	9.5	38.8	-1	64,76
20001253716	1253716	2000	1	3	2	3	1	1	4	0	2	5	0	2	3	26	9.5	48.8	-1	83,81
20001253723	1253723	2000	1	4	2	3	1	3	4	2	1	5	1	0	5	31	13	62.2	-1	99,05
20001253730	1253730	2000	1	1	1	4	3	1	4	4	4	3	0	5	5	35	12	63.8	-1	99,05
20001253747	1253747	2000	1	1	0	0	0	2	3	0	1	1	2	0	5	15	8.5	35.4	-1	53,33
20001253754	1253754	2000	1	1	2	3	1	3	2	2		0		0	3	17	12.5	47	-1	78,1
20001253761	1253761	2000	1		0	0	0	0	0	0				0	0	0	0	0	-1	0
20001253778	1253778	2000	1	4	3	4	1	2	2		2	5	2	3	5	33	13	64.2	-1	91,43
20001253785	1253785	2000	1	3	2	4	1	3	4	4	4	5	2	1	3	36	14.5	70.8	-1	102,86
20001253792	1253792	2000	1	0	0	0		0	2	0		0	0	0	5	7	0	0	-1	0
20001253808	1253808	2000	1	2	1	3	1	1	1	2	3			0	2	16	16	54.4	-1	91,43
20001253815	1253815	2000	1	0	2	0	1	3	3	0	1	0	0	0	1	11	13	42.2	-1	47,62
20001253822	1253822	2000	1	4	2	2	3	2	3	2	3	5	1	5	3	35	9.5	57.8	-1	97,14
20001253839	1253839	2000	1	3	2	4	1	1	2	4	0	5	0	5	5	32	10	56	-1	85,71
20001253846	1253846	2000	1	1	1	1	0	4	4	1	1	5	4	1	5	28	12.5	58	-1	110,48
20001253853	1253853	2000	1	1	1	1	1	2	3			4		0	5	18	12.5	48	-1	81,9
20001253860	1253860	2000	1	2	3	1	1	2	4		1	0	0	0	3	17	13	48.2	-1	83,81
20001253877	1253877	2000	1	2	3	3	1	4	3	2	2	5	2	5	3	35	11.5	62.6	-1	104,76
20001253884	1253884	2000	1	1	1	0	1	3	3	1	2	5	0	3	5	25	13	56.2	-1	85,71
20001253891	1253891	2000	1	1	0	1	1	2	2	0	0	1	0	0	1	9	12	37.8	-1	57,14
20001253907	1253907	2000	1	4	3	3	1	3	4	3	3	4	0	1	5	34	13.5	66.4	-1	93,33
20001253914	1253914	2000	1	3	2	1	1	2	4	1	2	1	2	0	3	22	15	58	-1	83,81
20001253921	1253921	2000	1	2	0	0	1	1	4	1	2	3	0	0	5	19	13	50.2	-1	81,9
20001253938	1253938	2000	1	0	0	1			1			1			5	8	9.5	30.8	-1	59,05
20001253945	1253945	2000	1	3	2	2	1	2	1	1	2	3		3	4	24	13.5	56.4	-1	83,81
20001253952	1253952	2000	1	4	4	1	1	4	5	0	1	5	3	0		28	14	61.6	-1	95,24
20001253969	1253969	2000	1	1	2	1	1	3	3	3	2	5	5	0	5	31	13.5	63.4	-1	100,95
20001253976	1253976	2000	1	2	0	3	1	1	2	0	1	2		0	5	17	14	50.6	-1	83,81
20001253983	1253983	2000	1	2	1	0	0	1	0			4			3	11	10.5	36.2	-1	70,48
20001253990	1253990	2000	1	3	3	1	1	2	2	1		5	1	3	3	25	12.5	55	-1	91,43
20001254009	1254009	2000	1	2	1	3	0	3	2	1		5	0	0	2	19	11.5	46.6	-1	99,05
20001254016	1254016	2000	1	5	3	3	1	2	4	4	5	4		3	4	38	9.5	60.8	-1	104,76
20001254023	1254023	2000	1	2	0	0	0	0	3	1	2	3	1	0	3	15	0	0	-1	64,76
20001254030	1254030	2000	1	1	1	5	1	2	1	0	1	1	0	5	3	21	9.5	43.8	-1	78,1
20001254047	1254047	2000	1	2	3	4	1	3	3	2	2	1	0	3	3	27	16	65.4	-1	76,19
20001254054	1254054	2000	1	2	1	2	1	2	3	0	1	4	2	3	3	24	13	55.2	-1	81,9
20001254061	1254061	2000	1	0	0	1	0	2	1	0		1		0	3	8	11	34.4	-1	68,57
20001254078	1254078	2000	1	3	1	1	1	3	3	1		3	3	5	5	29	14	62.6	-1	85,71
20001254085	1254085	2000	1	0	1	0	0	1	3			0	1	0	3	9	11	35.4	-1	0
20001254092	1254092	2000	1	3	2	3	0	3	3	4		1	1	5	5	30	13	61.2	-1	0
20001254108	1254108	2000	1	2	0	2	0	2	4	3	2	3	2	5	3	28	11	54.4	-1	89,52
20001254115	1254115	2000	1	0		5	2	4		3	1	3		5	3	26	14	59.6	-1	0
20001254122	1254122	2000	1	3	2	1	1	3	4			5	1		5	25	12.5	55	-1	106,67
20001254139	1254139	2000	1	4	3	3	1	4	3	1	3	3	0	0	5	30	14	63.6	-1	81,9
20001254146	1254146	2000	1	2	1	2	1	2	4	1	1	3	0	5	5	27	11.5	54.6	-1	99,05
20001254153	1254153	2000	1	1	0	1	0	2	1	0	0	3	0	0	2	10	7.5	28	-1	83,81
20001254160	1254160	2000	1	2	0	1	0	1	1	0		3	0	0	3	11	11	37.4	-1	0
20001254177	1254177	2000	1	3	1	3	1	3	3	2	3	2	1	1	3	26	14	59.6	-1	83,81
20001254184	1254184	2000	1	2	3	3	1	4	3	2	3	5	0	3	5	34	12	62.8	-1	93,33
20001254191	1254191	2000	1	1	0	1	0	3	1	1		3	3	5	5	23	8	42.2	-1	87,62
20001254207	1254207	2000	1	3	1	4	1	1	2	2	0	4	1	5	5	29	15.5	66.2	-1	95,24
20001254214	1254214	2000	1	2	2	2	1	3	1	2	4	3	0	2	5	27	14	60.6	-1	106,67
20001254221	1254221	2000	1	1	2	1	0		1	1		1		5	5	17	8.5	37.4	-1	89,52
20001254238	1254238	2000	1	2	1	1	0	1	4	2	0	2	0	0	3	16	9.5	38.8	-1	60,95
20001254245	1254245	2000	1	0	0	1	0	1	2	0	0	2	1	0	0	7	7	23.8	-1	36,19
20001254252	1254252	2000	1	4	4	5	1	4	2	5	2	5	2	5	5	44	12	72.8	-1	99,05
20001254269	1254269	2000	1	2	3	2	5	5	1	3	3	3	2	5	5	39	11.5	66.6	-1	104,76
20001254276	1254276	2000	0														0	0	-1	0
20001254283	1254283	2000	1	3	1	1	1	1	2	1	1	0	0	1	3	15	13	46.2	-1	80
20001254290	1254290	2000	1	4	3	3	1	3	3	3	5	5	0	3	5	38	13.5	70.4	-1	114,29
20001254306	1254306	2000	1	4	2	3	1	4	0	4	2	5	0	5	5	35	12	63.8	-1	97,14
20001254313	1254313	2000	1	0	0	2	1	2	1	0	0	1	0		5	12	0	0	-1	89,52
20001254320	1254320	2000	1	2	2		0	2	2	1	1	3			3	16	11.5	43.6	-1	85,71
20001254337	1254337	2000	1	4	1	5	1	2	2	5	5	5	0	0	5	35	13.5	67.4	-1	104,76
20001254344	1254344	2000	1	2	3	1		3	2	1		4	1	5	5	27	11	53.4	-1	95,24
20001254351	1254351	2000	1	3	1	0	0	2	2	1	1	3	0	0	2	15	11	41.4	-1	91,43
20001254368	1254368	2000	1	2	3	1		2	2	2		3	0	5	5	25	13.5	57.4	-1	87,62
20001254375	1254375	2000	1	2	3	1	1	5	4	3	3	4	0	3	5	34	15	70	-1	97,14
20001254382	1254382	2000	1	2	2	1		3	3		1	0	3	0		15	13	46.2	-1	74,29
20001254399	1254399	2000	1	2	1	2	1	2		1	2	5		5		21	13	52.2	-1	91,43
20001254405	1254405	2000	1	1	0	3	1	1	2	0	0	2	0	0	5	15	11.5	42.6	-1	87,62
20001254412	1254412	2000	1	1	3	4	1		3	0	1	3		3	5	24	13.5	56.4	-1	76,19
20001254429	1254429	2000	1	2	1	3	1	3	2	1	2	3	2	0	3	23	12.5	53	-1	81,9
20001254436	1254436	2000	1	1	1	4	1	3	0	4	2	5	0	1	3	25	14	58.6	-1	95,24
20001254443	1254443	2000	1	1	0	1	0	2	2	2	3	1	0	5	5	22	14	55.6	-1	85,71
20001254450	1254450	2000	1	1	1	1	0	2	4	1	2	1	0	2	5	20	13	51.2	-1	80
20001254467	1254467	2000	1	4	2	1	1	4	3	2	3	5	0	3	1	29	9.5	51.8	-1	108,57
20001254474	1254474	2000	1	4	1	2	1	2	3	1	3	2	1	2	3	25	12.5	55	-1	106,67
20001254481	1254481	2000	1	1	1	0	0	1	2	0		0	0	0	2	7	9	28.6	-1	64,76
20001254498	1254498	2000	1	2	2	4	1	5	3	2	4	3	0	3	4	33	13	64.2	-1	89,52
20001254504	1254504	2000	1	0	0	1	1	1	1	0	0	2	0	0	2	8	6	22.4	-1	53,33
20001254511	1254511	2000	1	2	2	1	0	4	3	1	2	5	0	0	5	25	13	56.2	-1	89,52
20001254528	1254528	2000	1	4	4	3	5	3	5	2	4	3	0	0	5	38	11.5	65.6	-1	99,05
20001254535	1254535	2000	1	3	4	5	3	4	3	1	2	4	1	5	3	38	10.5	63.2	-1	104,76
20001254542	1254542	2000	1	3	0	1	1	3	5	0	1	4	0	0	1	19	15	55	-1	62,86
20001254559	1254559	2000	1	1	0	1	1	3	3			2	1	0	5	17	15.5	54.2	-1	78,1
20001254566	1254566	2000	1	1	2	2	3	4	1	2	1	5		0	2	23	12	51.8	-1	80
20001254573	1254573	2000	1	2	3	2	1	3	4		4	1	0	5	5	30	12.5	60	-1	80
20001254580	1254580	2000	1	2	0	0	1	4	4	2		2	0	0	2	17	15	53	-1	85,71
20001254597	1254597	2000	1	4	2	1	1	3	5	1	0	2	0	0	3	22	14	55.6	-1	89,52
20001254603	1254603	2000	1	2	2	0	0	2	0			5	0	5	5	21	12.5	51	-1	64,76
20001254610	1254610	2000	1	2	2	5	1	2	3	1	2	0	0	5	3	26	13	57.2	-1	87,62
20001254627	1254627	2000	1	3	1	2	1	4	3	2	2	2	0	0	1	21	13.5	53.4	-1	93,33
20001254634	1254634	2000	1	1	0	0		3	3	0	1	4	0	0	1	13	8.5	33.4	-1	78,1
20001254641	1254641	2000	1	1	1	1	1	2	3	1	2	2	0	5	4	23	13.5	55.4	-1	76,19
20001254658	1254658	2000	1	3	1	3	0	4	1	2	3	1	0	5	4	27	13	58.2	-1	91,43
20001254665	1254665	2000	1	2	0	1	0	2	2	0		0	1		5	13	11	39.4	-1	51,43
20001254672	1254672	2000	1	4	5	5	1	5	5	4	4	4	3	5	5	50	15	86	-1	108,57
20001254689	1254689	2000	1	2		1	0		2			0	2	5	3	15	6.5	30.6	-1	0
20001254696	1254696	2000	1	5	4	1	0	2	2	1	2	4	1	5	5	32	12	60.8	-1	100,95
20001254702	1254702	2000	1	4	3	1	2	2	2	1	2	1	0	3	5	26	11.5	53.6	-1	80
20001254719	1254719	2000	1	4	2	5	1	2	4	2	3	5		5	5	38	14.5	72.8	-1	112,38
20001254726	1254726	2000	1	0	2	3	1	2	2	0	0	1	2	0	2	15	11.5	42.6	-1	89,52
20001254733	1254733	2000	1	2	3	0	0	2	2			4	3	0	2	18	0	0	-1	81,9
20001254740	1254740	2000	1	3	2	1	1	3	4	0	0	4	0	0	3	21	13.5	53.4	-1	81,9
20001254757	1254757	2000	1	0	2	2	1	1	2	1		5	0		5	19	11	45.4	-1	57,14
20001254764	1254764	2000	1	2	1	3	1	3	3	1	2	5	0	0	1	22	11.5	49.6	-1	64,76
20001254771	1254771	2000	1	1	1			1	2			1	0	5	3	14	10.5	39.2	-1	0
20001254788	1254788	2000	1	1	2	5		1	3	1	1	3	2	1	5	25	11.5	52.6	-1	0
20001254795	1254795	2000	1	3	3	5	0	4	1	1	0	4	0	0	2	23	12	51.8	-1	97,14
20001254801	1254801	2000	1	3	4	5	1	2	4	4	5	4	2	5	3	42	13	73.2	-1	89,52
20001254818	1254818	2000	1				1					3			2	6	0	0	-1	68,57
20001254825	1254825	2000	1	2	3	5	2	1	3	2	0	1	1	5	3	28	9.5	50.8	-1	80
20001254832	1254832	2000	1	2	2	2	1	1	3	0	0	4	0	5	2	22	14	55.6	-1	70,48
20001254849	1254849	2000	1	1	2	0	0	0	1			1	1	0	1	7	10	31	-1	0
20001254856	1254856	2000	1	4	4	5	2	4	4	4	2	3		5	4	41	14	74.6	-1	0
20001254863	1254863	2000	1	1	1	0	1	1	2			0	0		0	6	10	30	-1	57,14
20001254870	1254870	2000	1	0	3	4	1	2	4	1	4	5	3	5	5	37	11.5	64.6	-1	72,38
20001254887	1254887	2000	1	4	5	1	1	4	4		3	4	3	0	3	32	14.5	66.8	-1	106,67
20001254894	1254894	2000	1	2	1	2	1	3	3	2	3	3	0	0	2	22	11.5	49.6	-1	68,57
20001254900	1254900	2000	1	2	2	2	1	3	3	1		1	0	2	5	22	11.5	49.6	-1	95,24
20001254917	1254917	2000	1	2	3	4	1	1	2	3	3	5	1	5	5	35	14	68.6	-1	112,38
20001254924	1254924	2000	1	2	1	2	1	1	0	1	0	1	0	0	5	14	0	0	-1	72,38
20001254931	1254931	2000	1	1	1	0		4	3	0		3	1	0	5	18	12	46.8	-1	0
20001254948	1254948	2000	1	2	2	4	1	2	4	3	5	5	3	5	5	41	14	74.6	-1	110,48
20001254955	1254955	2000	1	2	2	3	1	2	3	3	2	3	1	2	5	29	12.5	59	-1	100,95
20001254962	1254962	2000	1	2	3	3	1	5	3	4	2	3		5	5	36	14.5	70.8	-1	95,24
20001254979	1254979	2000	1	2	0	0	1	0	1	0	1	1	2	0	2	10	12.5	40	-1	74,29
20001254986	1254986	2000	1	1	0	1	1	2	2	0	0	1	0	0	5	13	12.5	43	-1	74,29
20001254993	1254993	2000	1	2	0	0	0	2	3	1		1	0	0	2	11	12.5	41	-1	36,19
20001255002	1255002	2000	1	3	1	1	1	0	2	0	1	1		0	3	13	7.5	31	-1	81,9
20001255019	1255019	2000	1			1			2			1	2	5		11	12	39.8	-1	0
20001255026	1255026	2000	1	2	3	1	1	5	4	3	2	2	1	3	2	29	11	55.4	-1	100,95
20001255033	1255033	2000	0														0	0	-1	0
20001255040	1255040	2000	1	2	2	5	1	1	1	3	4	4		3	2	28	15	64	-1	0
20001255057	1255057	2000	1	2	4	3	1	5		3	4	3	1	5	3	34	13.5	66.4	-1	62,86
20001255064	1255064	2000	1	2	1	1	1	4	2	0	2	3	0	5	3	24	11	50.4	-1	91,43
20001255071	1255071	2000	1	2	1	1	1	4	3	1	1	0	0	5	5	24	13	55.2	-1	83,81
20001255088	1255088	2000	1	2	1	4	1	3	3	2	0	0	0	0	5	21	12	49.8	-1	81,9
20001255095	1255095	2000	1	3	3	3	1	3	2	5	0	4	3	5	5	37	14	70.6	-1	99,05
20001255101	1255101	2000	1	3	1	4	4	4	3	2	4	5	3	5	5	43	12.5	73	-1	114,29
20001255118	1255118	2000	1	2	2	3	1	4	3	4	2	4	0	3	3	31	14.5	65.8	-1	0
20001255125	1255125	2000	1	3	4	3	3	4	1	2	3	5	0	5	5	38	14.5	72.8	-1	114,29
20001255132	1255132	2000	1			3		4	2	3	4	5		5	5	31	13	62.2	-1	0
20001255149	1255149	2000	1	2		1		2	1					5	5	16	11.5	43.6	-1	87,62
20001255156	1255156	2000	1	1	0	0	0	3	1			3		0	5	13	11.5	40.6	-1	68,57
20001255163	1255163	2000	1	2	2	2	1	4	1	1	0	3	0	5	5	26	10	50	-1	78,1
20001255170	1255170	2000	1	1	1	3	1	5	4	2	0	3	2	0	3	25	13.5	57.4	-1	91,43
20001255187	1255187	2000	1		1	0			1			0		0	5	7	9.5	29.8	-1	74,29
20001255194	1255194	2000	1	2	0	1	1	3	2	1	1	2	1	5	5	24	13.5	56.4	-1	66,67
20001255200	1255200	2000	1	1	3	2	0	1	4	2	2	3	0	3	5	26	10.5	51.2	-1	100,95
20001255217	1255217	2000	1	2	0	1	0		3	2	0	1		2	5	16	15	52	-1	83,81
20001255224	1255224	2000	1	2	1	3	1	0	3	2		1	0	0	5	18	13.5	50.4	-1	81,9
20001255231	1255231	2000	1	3	5	3	0	4	4	1	1	1	0	0	2	24	18	67.2	-1	100,95
20001255248	1255248	2000	1	0	0	0	1	1	1	1	1	1	0	0	3	9	12.5	39	-1	68,57
20001255255	1255255	2000	1	1	0	0	0	2	3	1		2	0	1	2	12	9	33.6	-1	0
20001255262	1255262	2000	1	1	1	3	1	3	4	1	1	4	0	2	3	24	12.5	54	-1	97,14
20001255279	1255279	2000	1	2	4	4	2	3	3	1	2	2	0	3	5	31	12	59.8	-1	97,14
20001255286	1255286	2000	1	2	0	1	1	0	3	1	1	3	0	0	5	17	12.5	47	-1	66,67
20001255293	1255293	2000	1	2	0	5	1	2	3	2	1	0	1	5	5	27	12.5	57	-1	81,9
20001255309	1255309	2000	1	1	1	0	0	3	5	1		5	2		5	23	9.5	45.8	-1	87,62
20001255316	1255316	2000	1	2	1	1	0	3	1	1	0	0	0	5	5	19	14.5	53.8	-1	87,62
20001255323	1255323	2000	1	1	1	1	0	5	2	0	3	1	0	3	4	21	12	49.8	-1	97,14
20001255330	1255330	2000	1	3	4	5	1	4	4	3	4	4	4	1	5	42	16	80.4	-1	112,38
20001255347	1255347	2000	1	3	2	4	1	2	3	3	4	2	0	5	5	34	11.5	61.6	-1	81,9
20001255354	1255354	2000	1	2	0	3	0	4	2	1	2	2		0	5	21	13.5	53.4	-1	85,71
20001255361	1255361	2000	1	2	2	2	4	3	3	2	4	0	2	0	5	29	13.5	61.4	-1	102,86
20001255378	1255378	2000	1	2	1	3	1	3	1	1	1	4	1	0	3	21	12.5	51	-1	85,71
20001255385	1255385	2000	1	4	1	5	1	4	3	5	3	4	0	5	5	40	13	71.2	-1	106,67
20001255392	1255392	2000	1	1	2	2	1	3	2	1		1	1	3	5	22	13.5	54.4	-1	93,33
20001255408	1255408	2000	1	4	4	4	1	4	4	2	4	5	4	5	3	44	16.5	83.6	-1	104,76
20001255415	1255415	2000	1	4	1	3	1	0	2		0	1	0	0	4	16	14.5	50.8	-1	62,86
20001255422	1255422	2000	1	4	3	3	1	3	4	4	3	4	1	5	5	40	14	73.6	-1	108,57
20001255439	1255439	2000	1	4	3	4	1	2	3	1	1	1	0	0	5	25	12.5	55	-1	100,95
20001255446	1255446	2000	1	2	2	3	3	2	2	1	1	2	0	5	2	25	13.5	57.4	-1	91,43
20001255453	1255453	2000	1	2	1	3	0	3	3		2	0		0	3	17	8	36.2	-1	93,33
20001255460	1255460	2000	1	3	2	1	1	2	3	1	2	2		0	3	20	8.5	40.4	-1	87,62
20001255477	1255477	2000	1	0	0	0	1	4	3	1	2	3	0	0	1	15	11	41.4	-1	66,67
20001255484	1255484	2000	1	2	2	1	1	4	2	3	0	5	2	5	5	32	13.5	64.4	-1	110,48
20001255491	1255491	2000	1	3	1	3	3	5	3	3	5	3	2	5	5	41	11	67.4	-1	97,14
20001255507	1255507	2000	1	3	1	4	1	5	4	1	4	4	2	0	1	30	14.5	64.8	-1	102,86
20001255514	1255514	2000	1	3	2	1		2	2		0	0	1	5	3	19	12.5	49	-1	80
20001255521	1255521	2000	1	2	1	5	1	3	4	2	4	2	0	5	5	34	14	67.6	-1	99,05
20001255538	1255538	2000	1	1	1	3	2	3	3	2	3	3	0	5	5	31	11	57.4	-1	0
20001255545	1255545	2000	1	0	0	1	0	1	3	0		3	0		2	10	10	34	-1	55,24
20001255552	1255552	2000	1	1	1	0	1		1	1	1	0	0		1	7	8.5	27.4	-1	47,62
20001255569	1255569	2000	1	3	2	4	3	3	3	4	3	5	3	4	5	42	16.5	81.6	-1	116,19
20001255576	1255576	2000	1	1	3	3	1	1	3	4	4	1	0	3	5	29	15	65	-1	93,33
20001255583	1255583	2000	1	2	0	3	1	5	4	2	0	5	2	3	5	32	12.5	62	-1	97,14
20001255590	1255590	2000	1	3	2	5	5	4	4	5	4	1	3	5	5	46	15	82	-1	110,48
20001255606	1255606	2000	1	1	1	3	1	1	2	2	1	3	0	0	5	20	12.5	50	-1	97,14
20001255613	1255613	2000	1	1	2	3		4	3	1	0	1	0		2	17	11	43.4	-1	74,29
20001255620	1255620	2000	1	1	1	1	0	1	2	0	0	1	2	0	2	11	11.5	38.6	-1	62,86
20001255637	1255637	2000	1	3	2	1	1	3	4		1	4		0	1	20	8.5	40.4	-1	0
20001255644	1255644	2000	1	1	3	3	1	2	3	2	2	4	1	1	1	24	16	62.4	-1	110,48
20001255651	1255651	2000	1	1	2	1	1	5	3	2	3	4	0	0	5	27	11.5	54.6	-1	89,52
20001255668	1255668	2000	1	1	2	1	0	3	3	1	2	3		3	5	24	12	52.8	-1	89,52
20001255675	1255675	2000	1	2	1	0	1	2	1			1		0	5	13	12.5	43	-1	83,81
20001255682	1255682	2000	1	3	4	5	3	3	3	5	3	4	1	5	2	41	14	74.6	-1	108,57
20001255699	1255699	2000	1	4	2	3	1	1	4	2	1	3	0	1		22	14	55.6	-1	99,05
20001255705	1255705	2000	1	0	1	3	0	1	2	0	2	4	2	5	4	24	0	0	-1	89,52
20001255712	1255712	2000	1	2	2	4	2	4	2	1	2	5	0	1	2	27	14	60.6	-1	95,24
20001255729	1255729	2000	1	4	2	2	1	1	2		1	4		0	5	22	12.5	52	-1	95,24
20001255736	1255736	2000	1	2	1	0	1	1	1	0	0	3	0	0	3	12	12.5	42	-1	81,9
20001255743	1255743	2000	1	3	4	3	1	2	2	2	4	4	0	5	5	35	12.5	65	-1	110,48
20001255750	1255750	2000	1	0	1	0	1	4	1			3	0		0	10	10.5	35.2	-1	59,05
20001255767	1255767	2000	1	2	1	1	0	2	3	2	2	0	0	5	4	22	14	55.6	-1	95,24
20001255774	1255774	2000	1	2	0	1	0	2	2	0	2	1	1	1	5	17	12	45.8	-1	81,9
20001255781	1255781	2000	1	2	2	1		2	5	2	4	5		5	5	33	16.5	72.6	-1	0
20001255798	1255798	2000	1	4	3	2	1	4	4	0	1	3	1	1	5	29	11	55.4	-1	81,9
20001255804	1255804	2000	1	4	1	0	1	4	4	1	1	4	0	0	3	23	15.5	60.2	-1	80
20001255811	1255811	2000	1	2	4	0	1	2	3		1	1	0	1	2	17	12.5	47	-1	78,1
20001255828	1255828	2000	1	2	1	3	3	2	2	3	5	3	0	5	5	34	11.5	61.6	-1	108,57
20001255835	1255835	2000	1	2	3	4	1	3	4	4	4	4	0	3	5	37	14	70.6	-1	93,33
20001255842	1255842	2000	1	2	2	3	1	5	4	1		1	0	5	5	29	12	57.8	-1	83,81
20001255859	1255859	2000	1	3	0	0	0	1	0	0	1	0	1	0	0	6	10.5	31.2	-1	64,76
20001255866	1255866	2000	1	4	4	5	1	5	3	2	4	5	4	5	5	47	14.5	81.8	-1	108,57
20001255873	1255873	2000	1	2	0	0	1	1	1	0		1	0		3	9	9.5	31.8	-1	34,29
20001255880	1255880	2000	1	0	2	1	1	5	5	1	0	3	0	0	5	23	10	47	-1	91,43
20001255897	1255897	2000	1	4	2	2	1	5	5	4	4	5	0	3	5	40	14	73.6	-1	99,05
20001255903	1255903	2000	1	3	2	1	0	2	2	0	1	0	1	0	3	15	12.5	45	-1	74,29
20001255910	1255910	2000	1	2	2	4	1	2	1	5	4	2	0	5	3	31	10.5	56.2	-1	100,95
20001255927	1255927	2000	1	4	2	3	0	3	4	2	3	3	2	3	5	34	10.5	59.2	-1	97,14
20001255934	1255934	2000	1	2	0	4	0	2	2	2	1	2	0	5	5	25	12.5	55	-1	34,29
20001255941	1255941	2000	1	3	1	3	2	1	3	0		1	0	0	2	16	9	37.6	-1	81,9
20001255958	1255958	2000	1	1	2	1	1	2	4			3	0	1	3	18	13	49.2	-1	95,24
20001255965	1255965	2000	1			2	1			3	4	2	1	0		13	13	44.2	-1	81,9
20001255972	1255972	2000	1	4	3	3	0	2	1	1	4	3	0	5	4	30	11	56.4	-1	93,33
20001255989	1255989	2000	1	4	2	5	3	1		4	5			5	5	34	8	53.2	-1	95,24
20001255996	1255996	2000	1	3	5	3	3	2	3	2	4	4	0	5	4	38	15	74	-1	97,14
20001256005	1256005	2000	1	5	4	4	1	3	3	1	3	5		5	5	39	11	65.4	-1	112,38
20001256012	1256012	2000	1	0	0	0	0	3	3	1		1	0	0	2	10	11.5	37.6	-1	38,1
20001256029	1256029	2000	1	0	0	1	0	1	0	0	0	1	0	0	5	8	11	34.4	-1	64,76
20001256036	1256036	2000	1	3	0	5	3	4	4	1	3	4	0	3	3	33	12	61.8	-1	99,05
20001256043	1256043	2000	1	2	3	5	1	4	2	2	1	5	0	1	2	28	14.5	62.8	-1	110,48
20001256050	1256050	2000	1	2	2	0	1	2	0	0	2	2	0	0	2	13	11.5	40.6	-1	62,86
20001256067	1256067	2000	1	3	0	1	0	1	1	0	0	0	0	0	5	11	12.5	41	-1	0
20001256074	1256074	2000	1	0	2	0	0	1	3	1	1	1	2	0	0	11	10	35	-1	32,38
20001256081	1256081	2000	1	4	3	2	1	1	3	4	4	3	3	3	5	36	14.5	70.8	-1	93,33
20001256098	1256098	2000	1	3	3	5	1	4	1	4	5	5	2	5	5	43	12.5	73	-1	102,86
20001256104	1256104	2000	1	3	4	3	1	2	3	4	3	3	0	0	5	31	14	64.6	-1	83,81
20001256111	1256111	2000	1	4	2	5	3	5	4	4	5	5	4	5	3	49	10.5	74.2	-1	116,19
20001256128	1256128	2000	1	2	4	2	1	2	1	1	1	1	0	5	2	22	14	55.6	-1	100,95
20001256135	1256135	2000	1	1	1	3	1	2	4	0	0	0	0	0	3	15	13.5	47.4	-1	76,19
20001256142	1256142	2000	1		2	4	1	1	2			2		0	5	17	7	33.8	-1	72,38
20001256159	1256159	2000	1	2	1	3	0	0	4	1	1	4	0	0	4	20	9.5	42.8	-1	95,24
20001256166	1256166	2000	1	3												3	0	0	-1	0
20001256173	1256173	2000	1	1	5	3	1	3	4	4	3	5	1	5	5	40	12.5	70	-1	108,57
20001256180	1256180	2000	1	3	1	4	1	3	3	1	0	3	0	0	3	22	14.5	56.8	-1	104,76
20001256197	1256197	2000	1	4	1	3	1	2	4	1	2	3	0	0	0	21	11.5	48.6	-1	81,9
20001256203	1256203	2000	1	0	1	3	0	3	2	0	1	4	0	2	3	19	14	52.6	-1	0
20001256210	1256210	2000	1	2	0	0	0	1	3	0	1	3	0	0	5	15	12.5	45	-1	62,86
20001256227	1256227	2000	1	2	1	1	1	4	2	1	3	3	1	0	5	24	13	55.2	-1	81,9
20001256234	1256234	2000	1	0				1								1	8	20.2	-1	0
20001256241	1256241	2000	1	4	3	3	1	5	3	3	2	3	0	3	5	35	15	71	-1	99,05
20001256258	1256258	2000	1	2	1	3	1	4	1	2	4	3	0	5	2	28	13.5	60.4	-1	93,33
20001256265	1256265	2000	1	2	2	5	1	4	3	4	5	4	4	5	3	42	11.5	69.6	-1	108,57
20001256272	1256272	2000	1	3	1	1	0	3	1	1	1	4	2	0	3	20	12.5	50	-1	93,33
20001256289	1256289	2000	1	3	2	5	1	3	1			4	0	0	2	21	11	47.4	-1	81,9
20001256296	1256296	2000	1	2	1	1	0	4	4	0	1	3	0	0	1	17	11.5	44.6	-1	47,62
20001256302	1256302	2000	1	5	1	1	0	4	4	3	2	4	4	3	5	36	16.5	75.6	-1	100,95
20001256319	1256319	2000	1	3	3	1	1	3	3	4	2	5	0	0	4	29	12.5	59	-1	80
20001256326	1256326	2000	1	2	0	1	0	1	0	1	0	1	0	0	1	7	12	35.8	-1	66,67
20001256333	1256333	2000	1	4	2	2	1	4	4	0	0	2		0	5	24	12	52.8	-1	91,43
20001256340	1256340	2000	1	0	0	1	1							3	3	8	10	32	-1	91,43
20001256357	1256357	2000	1	0	0	0	0	2	3	0	0	2	3	0	0	10	9	31.6	-1	43,81
