INSCRI2	INSCRI	OPC1	PAAIS	ISENTOS	APROVF2	MATR	CURPAS	IDADE	SEXO	RACA	ENSFUND	ENSMED	TIPOMED	FEZCPV	TIPOCPV	OPCUNICAMP	MOTCARR	RENDA	RBRUTA	QTSVIVEM	CATPAI	CATMAE	INSTRPAI	INSTRMAE	TRABALHA	LEJORNAL
20001175083	1175083	48	-1	0	0	0	0	4	2	-1	3	1	3	2	-1	1	1	7	-1	5	2	4	9	7	1	1
20001175090	1175090	10	-1	0	1	0	0	3	1	-1	3	4	3	2	-1	1	1	8	-1	6	3	3	3	3	1	2
20001175106	1175106	14	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	2	1	5	-1	6	2	3	8	7	1	1
20001175113	1175113	15	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	4	9	-1	4	2	8	9	9	1	3
20001175120	1175120	14	-1	0	0	0	0	3	2	-1	4	1	3	2	-1	1	2	9	-1	3	2	8	7	7	1	3
20001175137	1175137	17	-1	0	0	0	0	4	1	-1	2	1	3	2	-1	2	6	5	-1	4	3	3	3	5	1	2
20001175144	1175144	42	-1	0	0	0	0	3	2	-1	2	1	3	2	-1	1	1	6	-1	5	2	8	9	7	1	3
20001175151	1175151	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	5	6	9	-1	5	2	2	9	9	1	2
20001175168	1175168	13	-1	0	0	0	0	3	2	-1	1	1	3	1	-1	1	6	8	-1	2	2	3	5	7	2	2
20001175175	1175175	57	-1	0	1	0	0	4	1	-1	6	1	3	2	-1	2	4	8	-1	5	2	8	7	6	1	4
20001175182	1175182	15	-1	0	0	0	0	3	2	-1	2	1	3	2	-1	1	1	5	-1	4	3	3	8	7	1	2
20001175199	1175199	75	-1	0	1	0	0	3	2	-1	2	1	3	2	-1	2	1	6	-1	5	3	8	9	9	1	3
20001175205	1175205	15	-1	0	0	0	0	4	1	-1	2	1	3	2	-1	2	6	5	-1	4	2	8	8	8	1	2
20001175212	1175212	45	-1	0	1	1	45	2	1	-1	1	1	3	2	-1	1	1	5	-1	3	5	2	7	9	1	2
20001175229	1175229	15	-1	0	0	0	0	3	1	-1	1	1	3	1	-1	6	1	9	-1	6	2	2	9	9	1	2
20001175236	1175236	21	-1	0	0	0	0	4	2	-1	2	4	3	2	-1	2	6	7	-1	6	3	4	9	8	1	2
20001175243	1175243	48	-1	0	1	0	0	3	2	-1	4	1	3	2	-1	5	1	6	-1	4	4	4	7	7	1	2
20001175250	1175250	12	-1	0	1	0	0	3	2	-1	1	1	3	2	-1	5	1	9	-1	5	2	2	9	9	1	2
20001175267	1175267	19	-1	0	1	1	19	3	2	-1	3	1	3	2	-1	1	6	5	-1	5	3	8	9	9	1	2
20001175274	1175274	22	-1	0	1	0	0	3	2	-1	4	1	3	2	-1	8	6	8	-1	4	3	8	3	3	1	2
20001175281	1175281	14	-1	0	0	0	0	3	2	-1	2	1	3	2	-1	1	6	6	-1	4	6	8	7	4	1	2
20001175298	1175298	13	-1	0	0	0	0	3	2	-1	2	1	3	2	-1	5	6	9	-1	0	2	8	9	2	1	2
20001175304	1175304	15	-1	0	1	0	0	4	2	-1	1	1	3	1	-1	8	6	8	-1	5	2	8	9	8	1	2
20001175311	1175311	34	-1	0	0	0	0	4	1	-1	2	2	3	2	-1	1	6	3	-1	4	6	8	3	3	1	2
20001175328	1175328	15	-1	0	0	0	0	7	1	-1	2	3	3	2	-1	7	1	4	-1	4	4	6	5	3	1	2
20001175335	1175335	49	-1	0	0	0	0	7	1	-1	0	4	4	1	-1	2	3	4	-1	4	5	8	2	2	5	2
20001175342	1175342	36	-1	0	0	0	0	7	2	-1	2	2	4	2	-1	2	3	5	-1	5	7	8	3	2	5	4
20001175359	1175359	31	-1	0	1	1	31	4	2	-1	2	2	3	2	-1	7	4	4	-1	3	6	8	3	3	1	4
20001175366	1175366	8	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	1	1	4	-1	4	2	8	9	9	1	4
20001175373	1175373	8	-1	0	0	0	0	2	2	-1	3	1	3	2	-1	1	1	4	-1	4	2	8	9	9	1	4
20001175380	1175380	51	-1	0	1	1	51	3	2	-1	2	1	3	2	-1	1	1	6	-1	6	2	3	9	9	1	3
20001175397	1175397	42	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	5	3	8	-1	5	2	3	8	9	3	4
20001175403	1175403	16	-1	0	0	0	0	5	2	-1	2	2	1	1	-1	5	4	6	-1	5	2	4	9	8	1	4
20001175410	1175410	31	-1	0	1	0	0	3	2	-1	1	1	3	2	-1	3	4	4	-1	5	5	8	7	6	4	4
20001175427	1175427	11	-1	0	0	0	0	3	1	-1	4	1	3	2	-1	0	1	4	-1	4	2	2	9	9	1	1
20001175434	1175434	15	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	1	4	7	-1	4	2	8	9	5	1	2
20001175441	1175441	26	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	1	6	4	-1	6	3	8	2	3	3	2
20001175458	1175458	81	-1	0	1	0	0	6	2	-1	2	2	3	1	-1	2	4	4	-1	5	3	8	2	3	1	2
20001175465	1175465	20	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	6	1	7	-1	5	2	8	9	3	1	2
20001175472	1175472	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	6	1	7	-1	4	2	2	9	9	1	3
20001175489	1175489	7	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	1	6	2	-1	4	6	8	3	3	1	4
20001175496	1175496	36	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001175502	1175502	49	-1	0	1	0	0	8	1	-1	1	1	3	1	-1	1	1	5	-1	4	3	8	8	7	1	3
20001175519	1175519	31	-1	0	1	0	0	7	1	-1	2	2	1	2	-1	2	4	4	-1	3	6	7	2	5	5	4
20001175526	1175526	47	-1	0	0	0	0	4	2	-1	3	2	1	1	-1	2	7	4	-1	4	3	6	8	4	1	4
20001175533	1175533	10	-1	0	0	0	0	4	1	-1	4	2	1	2	-1	1	1	6	-1	4	5	8	8	4	1	1
20001175540	1175540	31	-1	0	1	1	31	3	2	-1	4	1	3	2	-1	2	5	4	-1	6	4	8	9	7	1	2
20001175557	1175557	37	-1	0	1	0	0	3	2	-1	1	1	3	1	-1	7	4	5	-1	5	6	8	4	4	1	2
20001175564	1175564	42	-1	0	0	0	0	5	1	-1	2	2	1	1	-1	1	1	5	-1	4	3	8	7	3	4	4
20001175571	1175571	2	-1	0	0	0	0	5	1	-1	2	2	3	2	-1	1	1	4	-1	3	3	8	8	3	5	4
20001175588	1175588	36	-1	0	0	0	0	3	1	-1	1	4	3	2	-1	1	1	5	-1	4	2	8	8	9	1	2
20001175595	1175595	27	-1	0	0	0	0	4	2	-1	1	2	1	1	-1	2	6	6	-1	4	3	8	9	7	1	1
20001175601	1175601	38	-1	0	1	0	0	4	2	-1	2	1	3	1	-1	2	6	4	-1	5	3	3	7	7	1	2
20001175618	1175618	34	-1	0	1	0	0	4	1	-1	1	3	6	2	-1	1	3	7	-1	4	2	8	9	9	5	2
20001175625	1175625	9	-1	0	0	0	0	5	1	-1	2	2	1	1	-1	7	4	4	-1	4	2	8	7	7	2	2
20001175632	1175632	36	-1	0	0	0	0	6	2	-1	2	2	3	2	-1	2	3	0	-1	0	0	0	0	0	0	4
20001175649	1175649	47	-1	0	0	0	0	5	2	-1	1	1	3	1	-1	2	3	3	-1	2	2	3	9	7	1	4
20001175656	1175656	36	-1	0	0	0	0	9	1	-1	2	2	1	2	-1	2	3	5	-1	3	5	8	2	1	5	4
20001175663	1175663	34	-1	0	1	0	0	5	1	-1	3	2	1	1	-1	1	1	4	-1	5	2	4	9	8	2	2
20001175670	1175670	27	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	1	1	4	-1	4	3	4	9	7	2	3
20001175687	1175687	22	-1	0	0	0	0	3	1	-1	2	2	3	2	-1	6	7	5	-1	5	4	4	9	5	3	2
20001175694	1175694	7	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	1	4	5	-1	6	3	3	8	9	1	2
20001175700	1175700	36	-1	0	0	0	0	6	1	-1	2	2	1	1	-1	1	1	4	-1	4	6	8	5	3	5	4
20001175717	1175717	36	-1	0	0	0	0	4	2	-1	2	2	1	2	-1	1	3	5	-1	4	3	3	5	5	5	4
20001175724	1175724	5	-1	0	0	0	0	7	2	-1	2	2	1	1	-1	1	1	6	-1	4	3	8	8	7	1	4
20001175731	1175731	49	-1	0	0	0	0	6	1	-1	2	2	1	1	-1	7	3	6	-1	4	3	8	8	7	1	4
20001175748	1175748	51	-1	0	1	0	0	5	1	-1	4	2	1	1	-1	2	1	4	-1	4	3	6	8	3	1	2
20001175755	1175755	12	-1	0	0	0	0	6	1	-1	5	1	3	1	-1	1	6	7	-1	6	3	3	9	7	2	2
20001175762	1175762	49	-1	0	0	0	0	4	1	-1	4	2	1	1	-1	5	3	4	-1	4	2	4	9	9	1	2
20001175779	1175779	48	-1	0	0	0	0	5	1	-1	2	1	3	1	-1	2	1	4	-1	5	4	8	8	7	1	4
20001175786	1175786	42	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	1	6	4	-1	4	2	3	9	9	1	2
20001175793	1175793	22	-1	0	0	0	0	8	2	-1	2	2	2	2	-1	6	1	4	-1	3	4	8	7	3	2	2
20001175809	1175809	37	-1	0	1	0	0	7	2	-1	2	2	2	2	-1	2	1	4	-1	4	1	8	2	6	5	3
20001175816	1175816	48	-1	0	0	0	0	4	2	-1	5	2	1	1	-1	5	6	6	-1	5	2	0	8	9	1	2
20001175823	1175823	34	-1	0	1	0	0	4	1	-1	1	1	3	1	-1	1	1	9	-1	4	2	3	9	9	1	4
20001175830	1175830	31	-1	0	1	0	0	8	1	-1	2	2	1	2	-1	1	6	3	-1	4	4	8	4	7	5	2
20001175847	1175847	15	-1	0	0	0	0	6	1	-1	2	2	3	1	-1	1	6	9	-1	4	2	8	9	5	1	3
20001175854	1175854	15	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	1	1	6	-1	3	4	4	7	9	1	3
20001175861	1175861	45	-1	0	0	0	0	7	1	-1	1	1	1	1	-1	5	3	2	-1	2	5	8	7	3	5	2
20001175878	1175878	31	-1	0	1	0	0	8	2	-1	1	1	1	1	-1	5	1	2	-1	2	5	8	6	3	5	3
20001175885	1175885	51	-1	0	1	0	0	7	1	-1	2	2	1	1	-1	1	1	4	-1	4	2	2	9	9	1	2
20001175892	1175892	36	-1	0	0	0	0	7	1	-1	1	1	3	2	-1	2	7	3	-1	2	0	4	0	6	1	2
20001175908	1175908	40	-1	0	0	0	0	3	2	-1	1	1	3	1	-1	7	1	7	-1	6	2	2	9	9	1	4
20001175915	1175915	43	-1	0	0	0	0	6	2	-1	2	2	1	1	-1	2	1	3	-1	3	5	8	3	3	5	2
20001175922	1175922	14	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	2	4	4	-1	5	3	8	9	7	1	2
20001175939	1175939	27	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	6	1	4	-1	5	6	8	6	6	1	2
20001175946	1175946	36	-1	0	0	0	0	8	1	-1	2	2	2	1	-1	2	6	4	-1	2	6	8	2	2	5	4
20001175953	1175953	31	-1	0	1	0	0	7	2	-1	2	2	3	2	-1	2	7	4	-1	5	4	4	7	7	1	4
20001175960	1175960	15	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	1	1	4	-1	5	6	8	7	7	1	4
20001175977	1175977	15	-1	0	0	0	0	5	1	-1	1	1	3	1	-1	5	6	5	-1	4	3	3	7	7	1	4
20001175984	1175984	42	-1	0	1	0	0	5	1	-1	2	2	1	1	-1	6	1	5	-1	4	4	4	8	6	5	4
20001175991	1175991	31	-1	0	1	0	0	3	2	-1	2	2	1	2	-1	6	3	3	-1	5	7	8	3	3	1	4
20001176000	1176000	49	-1	0	0	0	0	6	1	-1	2	2	3	1	-1	1	3	4	-1	4	4	8	7	2	1	4
20001176017	1176017	42	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	1	3	5	-1	4	4	3	8	9	1	2
20001176024	1176024	11	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	1	1	3	-1	4	6	8	3	3	5	4
20001176031	1176031	36	-1	0	0	0	0	3	1	-1	1	1	3	1	-1	3	6	4	-1	3	2	3	9	8	4	4
20001176048	1176048	51	-1	0	0	0	0	7	1	-1	5	1	3	1	-1	1	6	7	-1	5	2	6	9	8	1	2
20001176055	1176055	14	-1	0	0	0	0	2	2	-1	4	1	3	2	-1	5	6	6	-1	4	2	6	8	6	1	3
20001176062	1176062	49	-1	0	0	0	0	3	1	-1	3	1	3	2	-1	2	1	5	-1	4	5	8	9	5	1	2
20001176079	1176079	36	-1	0	0	0	0	4	1	-1	3	2	3	2	-1	2	1	2	-1	4	5	8	7	6	1	4
20001176086	1176086	49	-1	0	0	0	0	4	1	-1	5	2	1	1	-1	1	1	4	-1	5	3	8	9	9	5	2
20001176093	1176093	48	-1	0	0	0	0	4	1	-1	4	2	1	1	-1	2	2	6	-1	5	3	8	7	7	5	4
20001176109	1176109	26	-1	0	0	0	0	6	1	-1	2	2	3	2	-1	8	1	3	-1	3	7	8	2	2	1	2
20001176116	1176116	31	-1	0	1	0	0	3	1	-1	2	2	3	2	-1	3	3	3	-1	4	6	8	2	2	1	2
20001176123	1176123	47	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	5	1	5	-1	4	3	8	9	8	1	2
20001176130	1176130	27	-1	0	0	0	0	3	1	-1	2	1	3	2	-1	5	6	6	-1	4	6	8	7	7	1	2
20001176147	1176147	81	-1	0	1	0	0	7	2	-1	1	2	1	1	-1	8	1	3	-1	2	6	3	7	7	4	2
20001176154	1176154	15	-1	0	0	0	0	4	1	-1	2	2	1	2	-1	1	7	5	-1	4	4	3	8	8	1	4
20001176161	1176161	29	-1	1	0	0	0	8	2	-1	2	2	2	2	-1	2	6	2	-1	3	7	4	3	9	5	2
20001176178	1176178	36	-1	0	0	0	0	6	1	-1	2	2	1	2	-1	6	6	4	-1	5	5	8	3	3	1	2
20001176185	1176185	6	-1	0	1	0	0	4	2	-1	2	1	3	1	-1	7	1	6	-1	4	2	8	9	9	1	2
20001176192	1176192	36	-1	0	0	0	0	4	2	-1	4	2	3	2	-1	1	7	5	-1	5	6	6	8	7	1	4
20001176208	1176208	48	-1	0	0	0	0	6	1	-1	2	2	1	2	-1	2	6	5	-1	5	6	6	2	5	4	2
20001176215	1176215	43	-1	0	0	0	0	4	2	-1	3	4	3	1	-1	1	6	5	-1	5	2	8	7	7	1	3
20001176222	1176222	21	-1	0	0	0	0	4	2	-1	2	2	1	1	-1	1	1	4	-1	2	3	4	7	9	1	4
20001176239	1176239	36	-1	0	0	0	0	5	1	-1	2	1	1	1	-1	2	3	3	-1	3	4	8	4	5	5	2
20001176246	1176246	12	-1	0	0	0	0	5	1	-1	2	2	1	2	-1	1	4	3	-1	2	7	7	2	2	5	2
20001176253	1176253	48	-1	0	0	0	0	9	2	-1	2	2	3	1	-1	2	1	6	-1	5	4	6	3	3	5	3
20001176260	1176260	5	-1	0	0	0	0	8	1	-1	2	2	1	2	-1	1	2	4	-1	3	3	8	9	5	1	2
20001176277	1176277	57	-1	0	0	0	0	4	1	-1	2	2	3	2	-1	1	1	2	-1	4	7	7	3	4	1	2
20001176284	1176284	49	-1	0	1	0	0	5	0	-1	2	2	1	1	-1	2	1	6	-1	4	5	4	5	7	5	4
20001176291	1176291	11	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	6	8	-1	5	2	4	9	7	1	1
20001176307	1176307	47	-1	0	1	1	47	5	1	-1	1	1	3	1	-1	2	6	8	-1	3	2	2	9	9	1	2
20001176314	1176314	49	-1	0	0	0	0	3	1	-1	1	2	1	2	-1	5	1	6	-1	4	3	3	6	9	2	2
20001176321	1176321	34	-1	0	0	0	0	4	1	-1	2	2	1	2	-1	1	1	4	-1	4	5	4	5	9	1	2
20001176338	1176338	36	-1	0	0	0	0	3	1	-1	2	1	1	2	-1	3	3	4	-1	4	7	7	6	6	2	4
20001176345	1176345	57	-1	0	1	0	0	6	2	-1	2	2	3	1	-1	2	1	3	-1	6	6	8	6	4	4	2
20001176352	1176352	15	-1	0	0	0	0	3	1	-1	4	2	3	2	-1	5	6	3	-1	5	3	2	4	9	1	1
20001176369	1176369	34	-1	0	0	0	0	6	1	-1	3	2	3	1	-1	7	1	5	-1	4	2	8	7	3	1	4
20001176376	1176376	21	-1	0	0	0	0	5	2	-1	2	2	1	1	-1	5	1	9	-1	5	3	3	9	9	1	2
20001176383	1176383	47	-1	1	1	0	0	6	1	-1	2	2	1	1	-1	5	1	3	-1	3	4	6	8	5	5	4
20001176390	1176390	10	-1	0	0	0	0	4	1	-1	2	2	1	1	-1	6	1	8	-1	5	2	8	7	9	5	4
20001176406	1176406	21	-1	0	0	0	0	3	2	-1	3	2	1	2	-1	6	1	7	-1	4	4	4	5	7	1	4
20001176413	1176413	30	-1	0	1	0	0	3	2	-1	2	2	3	2	-1	2	1	6	-1	5	2	3	9	7	1	4
20001176420	1176420	37	-1	0	1	1	37	3	2	-1	2	2	3	2	-1	1	6	3	-1	3	6	6	5	7	1	2
20001176437	1176437	50	-1	0	0	0	0	7	1	-1	2	2	1	1	-1	2	3	4	-1	4	4	7	7	7	2	2
20001176444	1176444	36	-1	0	0	0	0	9	1	-1	2	4	4	2	-1	1	3	4	-1	5	6	8	3	3	5	4
20001176451	1176451	37	-1	0	1	0	0	1	2	-1	4	4	3	2	-1	1	6	7	-1	6	2	2	9	9	1	2
20001176468	1176468	12	-1	0	0	0	0	3	2	-1	1	2	1	2	-1	1	1	4	-1	3	2	8	9	7	1	4
20001176475	1176475	8	-1	0	0	0	0	5	2	-1	3	2	1	1	-1	5	6	4	-1	4	5	4	7	7	1	2
20001176482	1176482	10	-1	0	1	1	10	7	1	-1	2	4	3	1	-1	6	1	3	-1	4	8	4	4	9	1	4
20001176499	1176499	31	-1	0	1	0	0	6	1	-1	3	2	1	1	-1	2	3	5	-1	3	2	2	7	5	1	3
20001176505	1176505	14	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	5	1	5	-1	4	2	8	9	7	1	2
20001176512	1176512	57	-1	0	0	0	0	3	2	-1	2	4	3	2	-1	1	1	6	-1	4	6	6	5	6	1	2
20001176529	1176529	15	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	6	9	-1	4	2	8	9	7	1	2
20001176536	1176536	34	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	1	6	-1	3	2	8	8	3	1	4
20001176543	1176543	55	-1	0	1	1	55	7	2	-1	2	2	2	1	-1	7	1	5	-1	4	3	4	7	7	5	4
20001176550	1176550	56	-1	0	1	0	0	4	1	-1	2	2	1	1	-1	1	1	6	-1	4	2	1	9	5	1	3
20001176567	1176567	36	-1	0	1	1	37	3	1	-1	2	2	3	1	-1	8	6	6	-1	5	3	8	7	7	1	4
20001176574	1176574	42	-1	0	0	0	0	3	1	-1	5	2	3	1	-1	6	1	7	-1	5	4	4	7	6	1	4
20001176581	1176581	5	-1	0	0	0	0	4	1	-1	2	4	3	1	-1	1	1	5	-1	4	4	8	9	3	3	2
20001176598	1176598	42	-1	0	0	0	0	3	1	-1	2	2	3	1	-1	1	6	4	-1	3	3	8	8	6	1	3
20001176604	1176604	36	-1	0	1	0	0	5	1	-1	2	2	3	1	-1	7	1	3	-1	4	2	2	5	5	1	2
20001176611	1176611	27	-1	0	0	0	0	4	2	-1	2	4	1	1	-1	1	6	5	-1	5	2	2	7	7	5	1
20001176628	1176628	56	-1	0	0	0	0	6	1	-1	2	2	3	1	-1	2	4	4	-1	3	6	7	3	2	1	3
20001176635	1176635	31	-1	0	0	0	0	9	1	-1	2	2	3	1	-1	7	4	4	-1	2	6	8	1	1	5	2
20001176642	1176642	48	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	2	1	6	-1	4	2	2	9	7	2	3
20001176659	1176659	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	2	1	9	-1	5	1	8	9	8	1	2
20001176666	1176666	14	-1	0	0	0	0	7	2	-1	2	2	3	1	-1	1	1	5	-1	6	3	3	9	5	1	2
20001176673	1176673	42	-1	0	0	0	0	6	1	-1	4	1	4	1	-1	7	1	5	-1	3	4	4	7	8	1	4
20001176680	1176680	6	-1	0	0	0	0	4	2	-1	1	1	1	1	-1	2	6	4	-1	4	6	8	3	1	1	2
20001176697	1176697	27	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	1	1	5	-1	4	6	8	5	6	1	4
20001176703	1176703	15	-1	0	0	0	0	5	1	-1	2	2	3	1	-1	2	4	4	-1	5	7	8	5	3	1	2
20001176710	1176710	15	-1	0	0	0	0	6	2	-1	2	2	4	1	-1	2	4	4	-1	2	5	4	7	4	2	2
20001176727	1176727	13	-1	0	0	0	0	4	2	-1	1	1	1	1	-1	2	6	5	-1	4	6	4	4	7	1	2
20001176734	1176734	30	-1	1	1	0	0	7	1	-1	2	2	4	1	-1	8	6	2	-1	2	7	7	1	3	1	2
20001176741	1176741	30	-1	1	0	0	0	7	1	-1	2	2	6	1	-1	8	7	2	-1	4	7	0	1	2	1	2
20001176758	1176758	49	-1	0	0	0	0	3	1	-1	1	3	3	2	-1	1	3	7	-1	5	2	8	7	7	1	2
20001176765	1176765	21	-1	0	0	0	0	3	2	-1	2	2	1	1	-1	5	4	2	-1	3	6	4	4	7	1	2
20001176772	1176772	8	-1	0	1	1	37	5	1	-1	2	2	3	1	-1	1	6	7	-1	5	2	3	7	7	4	4
20001176789	1176789	2	-1	0	1	0	0	4	2	-1	2	2	3	1	-1	2	3	6	-1	4	3	4	9	7	1	2
20001176796	1176796	14	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	2	6	4	-1	4	3	4	9	7	1	2
20001176802	1176802	47	-1	0	0	0	0	7	1	-1	2	1	1	2	-1	2	3	6	-1	6	2	8	7	5	1	2
20001176819	1176819	11	-1	0	1	0	0	5	1	-1	1	2	1	1	-1	1	1	4	-1	4	3	8	2	2	1	3
20001176826	1176826	42	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	1	6	4	-1	5	6	0	4	4	1	4
20001176833	1176833	15	-1	0	0	0	0	4	1	-1	5	1	3	2	-1	7	4	5	-1	4	2	8	7	9	1	3
20001176840	1176840	36	-1	0	0	0	0	8	1	-1	2	2	3	1	-1	2	3	4	-1	5	4	8	2	5	5	2
20001176857	1176857	34	-1	0	0	0	0	7	1	-1	2	2	1	1	-1	7	1	3	-1	6	5	5	2	2	5	3
20001176864	1176864	41	-1	0	0	0	0	4	1	-1	2	2	1	2	-1	1	1	4	-1	4	6	8	6	6	5	2
20001176871	1176871	15	-1	0	0	0	0	2	2	-1	4	1	3	2	-1	5	1	5	-1	4	3	3	9	8	1	2
20001176888	1176888	37	-1	0	1	0	0	7	1	-1	2	2	1	2	-1	2	6	4	-1	5	4	0	7	7	5	3
20001176895	1176895	17	-1	0	1	0	0	4	1	-1	4	1	3	1	-1	6	4	6	-1	6	3	4	9	9	1	4
20001176901	1176901	49	-1	0	1	1	49	5	1	-1	1	2	1	1	-1	1	1	7	-1	6	2	2	9	9	1	4
20001176918	1176918	48	-1	0	0	0	0	7	2	-1	4	2	1	1	-1	2	6	6	-1	4	3	8	9	7	5	3
20001176925	1176925	11	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	1	8	-1	5	2	2	9	9	1	2
20001176932	1176932	12	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	5	6	9	-1	4	2	2	9	9	1	4
20001176949	1176949	34	-1	0	0	0	0	5	1	-1	1	1	3	1	-1	1	6	7	-1	6	5	5	8	8	1	2
20001176956	1176956	36	-1	0	0	0	0	8	1	-1	2	2	3	2	-1	1	1	4	-1	2	6	8	3	3	2	4
20001176963	1176963	37	-1	0	1	0	0	9	1	-1	3	1	3	2	-1	1	6	6	-1	2	4	8	3	3	1	4
20001176970	1176970	22	-1	0	1	1	22	8	1	-1	2	2	3	2	-1	3	1	6	-1	3	5	6	7	3	5	2
20001176987	1176987	16	-1	0	0	0	0	3	2	-1	4	2	3	1	-1	8	4	7	-1	3	3	3	9	9	1	2
20001176994	1176994	45	-1	0	0	0	0	4	2	-1	6	6	1	1	-1	8	7	3	-1	3	0	8	7	2	2	2
20001177003	1177003	10	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	2	1	5	-1	3	2	8	9	7	1	2
20001177010	1177010	15	-1	0	0	0	0	3	1	-1	3	1	3	1	-1	1	2	9	-1	6	2	3	9	9	1	2
20001177027	1177027	42	-1	0	0	0	0	3	1	-1	3	2	1	2	-1	7	1	7	-1	5	2	3	9	9	5	4
20001177034	1177034	14	-1	0	0	0	0	4	2	-1	4	3	3	1	-1	1	1	4	-1	4	5	8	2	4	1	2
20001177041	1177041	36	-1	0	0	0	0	7	1	-1	4	4	3	1	-1	5	1	7	-1	4	2	3	9	9	2	2
20001177058	1177058	42	-1	0	1	0	0	9	1	-1	2	2	1	1	-1	2	4	5	-1	6	4	8	3	3	5	4
20001177065	1177065	12	-1	0	0	0	0	3	1	-1	4	1	3	1	-1	1	7	4	-1	4	3	4	9	7	3	1
20001177072	1177072	43	-1	0	0	0	0	4	2	-1	2	2	1	1	-1	6	4	3	-1	5	3	6	9	7	1	2
20001177089	1177089	15	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	1	6	4	-1	4	3	3	3	7	1	4
20001177096	1177096	56	-1	0	0	0	0	9	1	-1	2	2	1	2	-1	7	1	4	-1	1	6	8	2	2	4	3
20001177102	1177102	34	-1	0	1	0	0	4	1	-1	1	1	3	1	-1	1	1	9	-1	5	2	2	9	9	1	2
20001177119	1177119	31	-1	0	1	1	31	8	1	-1	2	2	1	2	-1	2	7	4	-1	3	6	6	2	2	5	2
20001177126	1177126	19	-1	0	0	0	0	9	1	-1	2	2	3	2	-1	0	1	1	-1	2	6	8	2	3	1	4
20001177133	1177133	41	-1	0	0	0	0	8	1	-1	2	2	1	2	-1	2	3	4	-1	2	5	8	2	1	5	4
20001177140	1177140	46	-1	0	0	0	0	4	2	-1	1	1	3	2	-1	1	1	9	-1	5	2	3	9	9	1	3
20001177157	1177157	34	-1	0	0	0	0	4	1	-1	2	3	3	1	-1	1	1	6	-1	4	2	4	9	9	5	2
20001177164	1177164	14	-1	0	0	0	0	6	2	-1	2	2	2	1	-1	1	6	3	-1	4	4	8	9	7	3	4
20001177171	1177171	43	-1	0	0	0	0	7	2	-1	2	2	3	1	-1	1	7	2	-1	3	0	8	3	3	1	4
20001177188	1177188	7	-1	0	1	1	7	4	2	-1	2	2	3	1	-1	6	6	3	-1	6	3	8	3	3	1	2
20001177195	1177195	34	-1	0	0	0	0	3	1	-1	1	2	3	2	-1	2	1	4	-1	5	4	8	3	4	1	4
20001177201	1177201	45	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	1	6	4	-1	5	5	8	2	2	5	4
20001177218	1177218	39	-1	0	0	0	0	4	1	-1	2	2	1	2	-1	1	3	4	-1	4	3	8	4	3	3	2
20001177225	1177225	11	-1	0	1	1	41	3	1	-1	1	1	3	2	-1	1	4	6	-1	5	3	3	7	9	3	4
20001177232	1177232	49	-1	0	0	0	0	3	1	-1	2	1	1	2	-1	1	2	6	-1	4	6	8	6	2	5	2
20001177249	1177249	8	-1	0	0	0	0	6	1	-1	1	1	3	1	-1	5	6	7	-1	4	2	4	9	9	1	2
20001177256	1177256	37	-1	0	1	0	0	7	1	-1	2	2	3	2	-1	1	6	3	-1	4	5	8	3	3	5	3
20001177263	1177263	56	-1	0	0	0	0	9	2	-1	5	4	2	2	-1	2	7	6	-1	4	4	8	3	3	4	3
